NUTS3;CODE
'SK031';'03213'
'SK031';'03214'
'SK031';'03215'
'SK031';'03221'
'SK031';'03223'
'SK031';'03231'
'SK031';'03232'
'SK031';'03234'
'SK031';'03242'
'SK031';'03244'
'SK031';'03261'
'SK031';'03301'
'SK031';'03401'
'SK031';'03403'
'SK031';'03406'
'SK031';'03471'
'SK031';'03472'
'SK031';'03473'
'SK031';'03482'
'SK031';'03483'
'SK031';'03484'
'SK031';'03492'
'SK031';'03495'
'SK031';'03496'
'SK031';'03601'
'SK031';'03802'
'SK031';'03803'
'SK031';'03804'
'SK031';'03811'
'SK031';'03812'
'SK031';'03815'
'SK031';'03821'
'SK031';'03822'
'SK031';'03823'
'SK031';'03831'
'SK031';'03835'
'SK031';'03840'
'SK031';'03841'
'SK031';'03842'
'SK031';'03843'
'SK031';'03844'
'SK031';'03845'
'SK031';'03846'
'SK031';'03847'
'SK031';'03851'
'SK031';'03852'
'SK031';'03854'
'SK031';'03861'
'SK031';'03901'
'SK041';'05302'
'SK041';'05304'
'SK041';'05305'
'SK041';'05314'
'SK041';'05371'
'SK041';'05373'
'SK041';'05401'
'SK041';'05801'
'SK041';'05901'
'SK041';'05902'
'SK041';'05904'
'SK041';'05907'
'SK041';'05911'
'SK041';'05912'
'SK041';'05913'
'SK041';'05914'
'SK041';'05916'
'SK041';'05917'
'SK041';'05918'
'SK041';'05919'
'SK041';'05921'
'SK041';'05931'
'SK041';'05934'
'SK041';'05935'
'SK041';'05936'
'SK041';'05940'
'SK041';'05942'
'SK041';'05951'
'SK041';'05952'
'SK041';'05955'
'SK041';'05960'
'SK041';'05971'
'SK041';'05972'
'SK041';'05976'
'SK041';'05981'
'SK041';'05983'
'SK041';'05984'
'SK041';'05985'
'SK041';'05986'
'SK041';'05991'
'SK041';'05992'
'SK041';'05995'
'SK041';'06001'
'SK041';'06101'
'SK041';'06201'
'SK041';'06401'
'SK041';'06501'
'SK041';'06503'
'SK041';'06511'
'SK041';'06522'
'SK041';'06531'
'SK041';'06532'
'SK041';'06533'
'SK041';'06541'
'SK041';'06542'
'SK041';'06543'
'SK041';'06544'
'SK041';'06546'
'SK041';'06548'
'SK041';'06601'
'SK041';'06712'
'SK041';'06716'
'SK041';'06735'
'SK041';'06741'
'SK041';'06745'
'SK041';'06761'
'SK041';'06767'
'SK041';'06781'
'SK041';'06783'
'SK041';'06801'
'SK041';'06901'
'SK041';'08001'
'SK041';'08005'
'SK041';'08006'
'SK041';'08201'
'SK041';'08203'
'SK041';'08204'
'SK041';'08205'
'SK041';'08206'
'SK041';'08207'
'SK041';'08212'
'SK041';'08213'
'SK041';'08214'
'SK041';'08215'
'SK041';'08216'
'SK041';'08221'
'SK041';'08222'
'SK041';'08232'
'SK041';'08233'
'SK041';'08235'
'SK041';'08236'
'SK041';'08237'
'SK041';'08238'
'SK041';'08241'
'SK041';'08242'
'SK041';'08243'
'SK041';'08244'
'SK041';'08252'
'SK041';'08253'
'SK041';'08256'
'SK041';'08257'
'SK041';'08261'
'SK041';'08263'
'SK041';'08266'
'SK041';'08267'
'SK041';'08271'
'SK041';'08273'
'SK041';'08274'
'SK041';'08275'
'SK041';'08276'
'SK041';'08301'
'SK041';'08501'
'SK041';'08602'
'SK041';'08604'
'SK041';'08605'
'SK041';'08611'
'SK041';'08612'
'SK041';'08614'
'SK041';'08622'
'SK041';'08631'
'SK041';'08633'
'SK041';'08636'
'SK041';'08637'
'SK041';'08641'
'SK041';'08642'
'SK041';'08644'
'SK041';'08645'
'SK041';'08701'
'SK041';'08901'
'SK041';'09005'
'SK041';'09031'
'SK041';'09032'
'SK041';'09101'
'SK041';'09301'
'SK041';'09302'
'SK041';'09303'
'SK041';'09401'
'SK041';'09402'
'SK041';'09403'
'SK041';'09404'
'SK041';'09405'
'SK041';'09406'
'SK041';'09409'
'SK041';'09412'
'SK041';'09413'
'SK041';'09414'
'SK041';'09415'
'SK041';'09421'
'SK041';'09422'
'SK041';'09423'
'SK041';'09431'
'SK041';'09433'
'SK041';'09434'
'SK041';'09435'
'SK042';'04001'
'SK042';'04011'
'SK042';'04012'
'SK042';'04013'
'SK042';'04014'
'SK042';'04015'
'SK042';'04016'
'SK042';'04017'
'SK042';'04018'
'SK042';'04022'
'SK042';'04023'
'SK042';'04401'
'SK042';'04402'
'SK042';'04405'
'SK042';'04410'
'SK042';'04411'
'SK042';'04412'
'SK042';'04413'
'SK042';'04414'
'SK042';'04415'
'SK042';'04416'
'SK042';'04417'
'SK042';'04418'
'SK042';'04419'
'SK042';'04420'
'SK042';'04421'
'SK042';'04423'
'SK042';'04424'
'SK042';'04425'
'SK042';'04426'
'SK042';'04431'
'SK042';'04441'
'SK042';'04442'
'SK042';'04443'
'SK042';'04444'
'SK042';'04445'
'SK042';'04447'
'SK042';'04455'
'SK042';'04457'
'SK042';'04458'
'SK042';'04461'
'SK042';'04465'
'SK042';'04471'
'SK042';'04473'
'SK042';'04474'
'SK042';'04481'
'SK042';'04501'
'SK042';'04801'
'SK042';'04911'
'SK042';'04912'
'SK042';'04921'
'SK042';'04922'
'SK042';'04923'
'SK042';'04924'
'SK042';'04925'
'SK042';'04926'
'SK042';'04931'
'SK042';'04932'
'SK042';'04934'
'SK042';'04935'
'SK042';'04936'
'SK042';'04941'
'SK042';'04942'
'SK042';'04943'
'SK042';'04944'
'SK042';'04945'
'SK042';'04951'
'SK042';'04952'
'SK042';'04955'
'SK042';'04971'
'SK042';'04973'
'SK042';'05201'
'SK042';'05205'
'SK042';'05311'
'SK042';'05313'
'SK042';'05315'
'SK042';'05321'
'SK042';'05323'
'SK042';'05331'
'SK042';'05333'
'SK042';'05334'
'SK042';'05342'
'SK042';'05351'
'SK042';'05361'
'SK042';'05375'
'SK042';'05552'
'SK042';'05561'
'SK042';'05562'
'SK042';'05564'
'SK042';'05566'
'SK042';'05601'
'SK042';'07101'
'SK042';'07201'
'SK042';'07202'
'SK042';'07203'
'SK042';'07205'
'SK042';'07206'
'SK042';'07211'
'SK042';'07213'
'SK042';'07214'
'SK042';'07215'
'SK042';'07216'
'SK042';'07217'
'SK042';'07221'
'SK042';'07222'
'SK042';'07223'
'SK042';'07231'
'SK042';'07232'
'SK042';'07233'
'SK042';'07234'
'SK042';'07236'
'SK042';'07237'
'SK042';'07241'
'SK042';'07242'
'SK042';'07244'
'SK042';'07251'
'SK042';'07252'
'SK042';'07253'
'SK042';'07254'
'SK042';'07255'
'SK042';'07263'
'SK042';'07264'
'SK042';'07301'
'SK042';'07501'
'SK042';'07601'
'SK042';'07602'
'SK042';'07603'
'SK042';'07605'
'SK042';'07612'
'SK042';'07613'
'SK042';'07614'
'SK042';'07616'
'SK042';'07617'
'SK042';'07622'
'SK042';'07631'
'SK042';'07632'
'SK042';'07633'
'SK042';'07634'
'SK042';'07635'
'SK042';'07636'
'SK042';'07637'
'SK042';'07641'
'SK042';'07642'
'SK042';'07643'
'SK042';'07651'
'SK042';'07652'
'SK042';'07653'
'SK042';'07661'
'SK042';'07662'
'SK042';'07664'
'SK042';'07672'
'SK042';'07677'
'SK042';'07681'
'SK042';'07682'
'SK042';'07683'
'SK042';'07684'
'SK042';'07701'
'SK042';'07801'
'SK042';'07901'
'SK042';'98046'
'SK032';'04901'
'SK032';'04913'
'SK032';'04914'
'SK032';'04916'
'SK032';'04918'
'SK032';'04961'
'SK032';'04962'
'SK032';'04964'
'SK032';'05001'
'SK032';'96001'
'SK032';'96201'
'SK032';'96202'
'SK032';'96204'
'SK032';'96205'
'SK032';'96212'
'SK032';'96221'
'SK032';'96223'
'SK032';'96225'
'SK032';'96231'
'SK032';'96233'
'SK032';'96234'
'SK032';'96237'
'SK032';'96241'
'SK032';'96243'
'SK032';'96261'
'SK032';'96263'
'SK032';'96266'
'SK032';'96268'
'SK032';'96271'
'SK032';'96275'
'SK032';'96301'
'SK032';'96501'
'SK032';'96602'
'SK032';'96604'
'SK032';'96611'
'SK032';'96615'
'SK032';'96621'
'SK032';'96622'
'SK032';'96623'
'SK032';'96652'
'SK032';'96653'
'SK032';'96661'
'SK032';'96663'
'SK032';'96681'
'SK032';'96701'
'SK032';'96801'
'SK032';'96901'
'SK032';'96972'
'SK032';'96973'
'SK032';'96981'
'SK032';'97401'
'SK032';'97404'
'SK032';'97405'
'SK032';'97409'
'SK032';'97411'
'SK032';'97602'
'SK032';'97603'
'SK032';'97611'
'SK032';'97613'
'SK032';'97631'
'SK032';'97632'
'SK032';'97633'
'SK032';'97634'
'SK032';'97637'
'SK032';'97639'
'SK032';'97645'
'SK032';'97652'
'SK032';'97655'
'SK032';'97656'
'SK032';'97661'
'SK032';'97662'
'SK032';'97664'
'SK032';'97666'
'SK032';'97667'
'SK032';'97668'
'SK032';'97669'
'SK032';'97671'
'SK032';'97673'
'SK032';'97696'
'SK032';'97697'
'SK032';'97701'
'SK032';'97703'
'SK032';'97901'
'SK032';'98001'
'SK032';'98002'
'SK032';'98003'
'SK032';'98004'
'SK032';'98011'
'SK032';'98012'
'SK032';'98013'
'SK032';'98021'
'SK032';'98022'
'SK032';'98023'
'SK032';'98025'
'SK032';'98026'
'SK032';'98031'
'SK032';'98032'
'SK032';'98033'
'SK032';'98034'
'SK032';'98035'
'SK032';'98041'
'SK032';'98042'
'SK032';'98043'
'SK032';'98044'
'SK032';'98045'
'SK032';'98050'
'SK032';'98051'
'SK032';'98052'
'SK032';'98053'
'SK032';'98054'
'SK032';'98055'
'SK032';'98061'
'SK032';'98101'
'SK032';'98201'
'SK032';'98251'
'SK032';'98252'
'SK032';'98262'
'SK032';'98265'
'SK032';'98266'
'SK032';'98267'
'SK032';'98401'
'SK032';'98403'
'SK032';'98501'
'SK032';'98502'
'SK032';'98503'
'SK032';'98505'
'SK032';'98506'
'SK032';'98507'
'SK032';'98511'
'SK032';'98512'
'SK032';'98513'
'SK032';'98522'
'SK032';'98524'
'SK032';'98525'
'SK032';'98526'
'SK032';'98531'
'SK032';'98532'
'SK032';'98541'
'SK032';'98542'
'SK032';'98545'
'SK032';'98552'
'SK032';'98553'
'SK032';'98554'
'SK032';'98556'
'SK032';'98557'
'SK032';'98558'
'SK032';'98559'
'SK032';'98601'
'SK032';'98701'
'SK032';'99001'
'SK032';'99101'
'SK032';'99102'
'SK032';'99103'
'SK032';'99106'
'SK032';'99107'
'SK032';'99108'
'SK032';'99109'
'SK032';'99110'
'SK032';'99111'
'SK032';'99121'
'SK032';'99122'
'SK032';'99123'
'SK032';'99124'
'SK032';'99125'
'SK032';'99126'
'SK032';'99127'
'SK032';'99128'
'SK032';'99135'
'SK032';'99141'
'SK032';'99201'
